id	sourceId	name	stats	aptitudes	birth	death	appearance	skillId	status	source	relationsRaw	personality	gender
10601	601	陸績	20,7,71,72,44	CCCCBB	187	219	206	skill-097	collected	rlu-officers	親近武將=虞翻；親近武將_2=龐統	小心	男
10602	602	陸遜	96,69,95,87,90	ASSCAS	183	245	202	skill-065	collected	rlu-officers	父親=20 55；親近武將=闞澤；親近武將_2=孫氏；親近武將_3=呂蒙	冷靜	男
10603	603	李嚴	83,84,75,74,52	BASCBC	172	234	191	skill-035	collected	rlu-officers	親近武將=諸葛亮；親近武將_2=孟達	冷靜	男
10604	604	李儒	61,26,93,75,38	CCCBBC	150	192	184	skill-090	collected	rlu-officers	親近武將=董卓	冷靜	男
10605	605	李肅	46,69,59,15,36	CCCBCC	156	192	184	none	collected	rlu-officers	親近武將=呂布	小心	男
10606	606	李勝	12,22,29,69,51	CCCCBC	201	249	220	none	collected	rlu-officers	親近武將=曹爽	小心	男
10607	607	李堪	58,69,33,37,45	CBCACC	176	211	195	none	collected	rlu-officers	原表空白	小心	男
10608	608	李通	73,81,57,63,73	ACCABB	168	211	187	skill-034	collected	rlu-officers	原表空白	豬突	男
10609	609	李典	78,77,79,74,65	AAABSC	174	216	189	skill-024	collected	rlu-officers	親近武將=樂進；親近武將_2=張遼	冷靜	男
10610	610	李孚	31,36,74,73,69	CCBCBC	162	210	184	none	collected	rlu-officers	原表空白	冷靜	男
10611	611	李豐	55,48,67,72,67	CBACBC	206	260	220	skill-007	collected	rlu-officers	父親=李嚴	冷靜	男
10612	612	李豐	25,35,67,71,60	CCCCBC	204	254	223	none	collected	rlu-officers	親近武將=夏侯玄；親近武將_2=毌丘儉；親近武將_3=諸葛誕；親近武將_4=曹爽；親近武將_5=張緝	小心	男
10613	613	李豐	69,74,50,22,47	CBCBBC	158	199	184	none	collected	rlu-officers	原表空白	剛膽	男
10614	614	劉焉	53,38,80,81,85	CCBCAC	132	194	184	none	collected	rlu-officers	原表空白	冷靜	男
10615	615	劉和	21,16,59,68,72	CCCCCC	165	193	184	none	collected	rlu-officers	父親=劉虞	小心	男
10616	616	劉璝	71,73,66,44,62	CAACBC	165	214	189	none	collected	rlu-officers	原表空白	剛膽	男
10617	617	劉琦	52,12,62,71,73	CCBCCA	174	209	188	none	collected	rlu-officers	父親=劉表	小心	男
10618	618	劉虞	55,33,69,78,92	CCCBCC	145	193	184	skill-091	collected	rlu-officers	厭惡武將=公孫瓚	剛膽	男
10619	619	劉勳	47,63,35,16,32	CBBCCB	163	216	184	none	collected	rlu-officers	原表空白	小心	男
10620	620	劉賢	54,66,51,40,52	BBCBCC	188	252	202	none	collected	rlu-officers	父親=劉度	剛膽	男
10621	621	留贊	78,75,64,57,62	AACBBA	172	255	202	skill-004	collected	rlu-officers	親近武將=凌統	剛膽	男
10622	622	劉氏	3,8,66,49,69	CCCCCC	164	205	184	none	collected	rlu-officers	配偶=袁紹；親近武將=袁尚	冷靜	女
10623	623	劉循	63,46,41,50,57	CBBCCC	184	239	198	none	collected	rlu-officers	父親=劉璋	豬突	男
10624	624	劉璋	16,5,9,38,65	CCCCCC	162	219	184	none	collected	rlu-officers	父親=劉焉；厭惡武將=張魯	小心	男
10625	625	劉劭	71,53,74,79,70	ABABBC	195	264	212	skill-076	collected	rlu-officers	原表空白	冷靜	男
10626	626	劉丞	45,65,33,33,56	BBCCCB	215	258	234	none	collected	rlu-officers	原表空白	豬突	男
10627	627	劉諶	60,62,69,73,82	BABCCC	238	263	252	skill-030	collected	rlu-officers	父親=劉禪；親近武將=劉備	剛膽	男
10628	628	劉璿	8,21,36,51,55	CCCCCC	224	264	238	none	collected	rlu-officers	父親=劉禪	小心	男
10629	629	劉禪	3,5,9,4,56	CCCCCC	207	271	221	skill-032	collected	rlu-officers	父親=劉備；親近武將=黃皓	小心	男
10630	630	劉琮	24,22,64,65,70	CCBCCB	195	208	207	none	collected	rlu-officers	父親=劉表；親近武將=蔡氏；親近武將_2=蔡瑁	小心	男
10631	631	劉岱	53,65,32,54,42	BBCBCC	147	202	184	none	collected	rlu-officers	父親=20 57	小心	男
10632	632	劉度	25,23,26,49,53	CCBCCC	168	214	187	none	collected	rlu-officers	原表空白	小心	男
10633	633	劉巴	14,22,74,81,57	CCCCCC	186	222	205	none	collected	rlu-officers	厭惡武將=張飛；厭惡武將_2=楊儀	小心	男
10634	634	劉磐	69,76,47,43,55	ACCCBB	168	210	188	none	collected	rlu-officers	親近武將=黃忠	剛膽	男
10636	636	劉表	48,31,71,81,83	CCBCCC	142	208	184	none	collected	rlu-officers	親近武將=黃祖	小心	男
10637	637	劉馥	64,49,73,87,83	BBACAB	164	208	184	skill-078	collected	rlu-officers	原表空白	剛膽	男
10638	638	留平	70,71,68,57,63	BBCCAA	218	272	232	skill-077	collected	rlu-officers	父親=留贊	剛膽	男
10639	639	劉辟	70,72,47,34,55	ABCBBC	145	201	184	skill-015	collected	rlu-officers	親近武將=龔都	剛膽	男
10640	640	劉封	75,79,44,50,76	ACCAAB	188	220	206	skill-034	collected	rlu-officers	父親=劉備；親近武將=關平；厭惡武將=孟達	剛膽	男
10641	641	劉曄	36,32,92,73,69	CCCCSC	176	235	193	skill-024	collected	rlu-officers	親近武將=郭嘉；親近武將_2=滿寵；親近武將_3=呂虔	冷靜	男
10642	642	劉繇	62,67,46,70,64	BCCBCB	156	195	184	none	collected	rlu-officers	父親=20 57	豬突	男
10643	643	留略	71,66,59,46,51	CAACCA	206	260	220	skill-077	collected	rlu-officers	父親=留贊	剛膽	男
10644	644	呂威璜	58,63,29,39,44	BBCBCC	159	200	188	none	collected	rlu-officers	原表空白	冷靜	男
10645	645	廖化	73,76,64,49,66	AACBCC	170	264	184	skill-033	collected	rlu-officers	親近武將=關羽；親近武將_2=關平	豬突	男
10646	646	梁興	61,65,19,22,26	CCCACC	169	211	188	none	collected	rlu-officers	原表空白	豬突	男
10647	647	梁綱	60,69,41,22,46	BBBCCC	160	199	184	none	collected	rlu-officers	原表空白	豬突	男
10648	648	梁習	73,40,73,87,80	CCCAAC	168	230	187	skill-081	collected	rlu-officers	原表空白	冷靜	男
10649	649	梁緒	56,62,66,68,58	BCBBCC	198	260	217	none	collected	rlu-officers	親近武將=尹賞；親近武將_2=姜維	豬突	男
10650	650	凌操	75,81,42,35,55	BACACS	165	203	184	skill-009	collected	rlu-officers	原表空白	豬突	男
10651	651	凌統	77,89,55,40,71	BSCACS	189	237	203	skill-009	collected	rlu-officers	父親=凌操；親近武將=甘寧；親近武將_2=留贊	豬突	男
10652	652	廖立	22,15,69,76,27	CCCCCC	181	250	200	none	collected	rlu-officers	厭惡武將=諸葛亮	冷靜	男
10653	653	呂凱	53,30,66,77,73	CBCCAC	194	227	213	skill-008	collected	rlu-officers	親近武將=王伉	冷靜	男
10654	654	呂據	70,59,71,62,62	CCACAA	196	256	210	skill-005	collected	rlu-officers	父親=呂範；厭惡武將=孫綝	剛膽	男
10655	655	呂虔	57,70,58,72,60	BCACCC	173	238	192	skill-050	collected	rlu-officers	親近武將=王祥；親近武將_2=滿寵；親近武將_3=毛玠；親近武將_4=劉曄	剛膽	男
10656	656	呂曠	56,70,13,22,29	CCCBCC	162	207	184	none	collected	rlu-officers	父親=20 58	豬突	男
10657	657	呂翔	54,71,12,19,28	CCCBCC	164	207	184	none	collected	rlu-officers	父親=20 58	小心	男
10658	658	呂岱	82,71,69,75,63	ABACAS	161	256	184	skill-005	collected	rlu-officers	原表空白	剛膽	男
10659	659	呂範	73,63,74,75,69	BCACAA	169	228	188	skill-083	collected	rlu-officers	原表空白	剛膽	男
10660	660	呂布	87,100,26,13,40	ASSSCC	156	198	184	skill-000	collected	rlu-officers	親近武將=高順；親近武將_2=貂蟬；親近武將_3=張遼；親近武將_4=陳宮；厭惡武將=關羽；厭惡武將_2=張飛	豬突	男
10662	662	呂玲綺	81,89,37,18,56	BAASCC	182	198	196	skill-049	collected	rlu-officers	父親=呂布；親近武將=呂布	豬突	女
10663	663	倫直	46,42,72,64,56	CCCBBC	197	237	216	none	collected	rlu-officers	原表空白	冷靜	男
10664	664	冷苞	71,82,68,37,23	CAACBC	176	214	205	skill-015	collected	rlu-officers	原表空白	豬突	男
10665	665	婁圭	52,13,87,67,15	CCCCBC	143	212	184	skill-077	collected	rlu-officers	原表空白	冷靜	男
10666	666	樓玄	23,22,67,77,80	CCCCBB	223	275	242	skill-098	collected	rlu-officers	原表空白	冷靜	男
10668	668	魯淑	71,53,74,76,73	CBACAA	208	274	226	skill-005	collected	rlu-officers	父親=魯肅；親近武將=張承	冷靜	男
10669	669	盧植	86,63,82,85,81	ABSABC	139	192	184	skill-084	collected	rlu-officers	親近武將=公孫瓚；親近武將_2=劉備；厭惡武將=董卓	冷靜	男
